1, none, minecraft:the_void, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
23265, none, terralith:moonlight_valley, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
23266, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnightlurker_ne, 10, 1, 1
23267, none, terralith:moonlight_valley, MONSTER, theticklemonste:tickle_monster, 10, 1, 1
23268, none, terralith:moonlight_valley, MONSTER, the_anomaly:ent_attack_animal, 20, 4, 4
23269, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_watcher, 15, 1, 1
23270, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_unprovoked, 15, 1, 1
23271, none, terralith:moonlight_valley, MONSTER, blanketghost:blanket_ghost, 10, 1, 1
23272, none, terralith:moonlight_valley, MONSTER, midnightlurker:invisible_cave_sounds, 10, 1, 1
23273, none, terralith:moonlight_valley, MONSTER, burning_man:burning_man, 10, 1, 1
23274, none, terralith:moonlight_valley, MONSTER, thepossessivemask:the_possessive_mask_host, 10, 1, 1
23275, none, terralith:moonlight_valley, MONSTER, boh:michael_davies, 20, 4, 4
23276, none, terralith:moonlight_valley, MONSTER, midnightlurker:spookyambienceentity, 10, 1, 1
23277, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_seen_angressive, 10, 1, 1
23278, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_escape, 80, 1, 1
23279, none, terralith:moonlight_valley, MONSTER, the_cuckoo_clock:chuckoo_clock, 10, 1, 1
23280, none, terralith:moonlight_valley, MONSTER, humans_refuted:humans_refuted, 10, 1, 4
23281, none, terralith:moonlight_valley, MONSTER, alexsmobs:centipede_head, 10, 1, 1
23282, none, terralith:moonlight_valley, MONSTER, alexsmobs:farseer, 30, 1, 1
23283, none, terralith:moonlight_valley, MONSTER, alexsmobs:murmur, 10, 1, 1
23284, none, terralith:moonlight_valley, MONSTER, theboogeyman:stalking_boogeyman, 10, 1, 1
23285, none, terralith:moonlight_valley, MONSTER, hardtodestroyreptile:the_hard_to_destroy_reptile, 10, 1, 1
23286, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_creep, 15, 1, 1
23287, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_backturned, 15, 1, 1
23288, none, terralith:moonlight_valley, MONSTER, midnightlurker:invisible_static, 10, 1, 1
23289, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_hider, 10, 1, 1
23290, none, terralith:moonlight_valley, MONSTER, tr_slender:slenderman, 25, 1, 1
23291, none, terralith:moonlight_valley, MONSTER, antlers:wendigo, 20, 1, 1
23292, none, terralith:moonlight_valley, MONSTER, sleep_killer:sleep_killer, 10, 1, 4
23293, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_shadow, 80, 1, 1
23294, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_stalking, 15, 1, 1
23295, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_invisible, 10, 1, 1
23296, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_stare, 15, 1, 1
23297, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_visitor_2, 80, 1, 1
23298, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_visitor, 80, 1, 1
23299, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_viewer, 80, 1, 1
23300, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_faker_watcher, 10, 1, 1
23301, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_phantom_head, 12, 1, 1
23302, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_faker, 10, 1, 1
23303, none, terralith:moonlight_valley, MONSTER, peripheral_jumper:peripheral_jumper, 10, 1, 1
23304, none, terralith:moonlight_valley, MONSTER, eyesinthedark:eyes_in_the_dark, 10, 1, 1
23305, none, terralith:moonlight_valley, MONSTER, red_sea_object:scp_093, 10, 1, 1
23306, none, terralith:moonlight_valley, MONSTER, builder_bear:scp_1048_b, 10, 1, 1
23307, none, terralith:moonlight_valley, MONSTER, eye_pods:eye_pod_spawn, 10, 1, 1
23308, none, terralith:moonlight_valley, MONSTER, the_sculpture:the_sculpture, 10, 1, 1
23309, none, terralith:moonlight_valley, MONSTER, shy_guy:shy_guy, 10, 1, 1
23310, none, terralith:moonlight_valley, MONSTER, builder_bear:builder_bear, 10, 1, 1
23311, none, terralith:moonlight_valley, MONSTER, builder_bear:scp_1048_a, 10, 1, 1
23312, none, terralith:moonlight_valley, MONSTER, erics_toy:erics_toy, 10, 1, 1
23313, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_runaway, 15, 1, 1
23314, none, terralith:moonlight_valley, MONSTER, theplaguedoctor:plague_doctor, 10, 1, 1
23315, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_shadow_stalker, 80, 1, 1
23316, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_faker_aggro, 10, 1, 1
23317, none, terralith:moonlight_valley, MONSTER, the_cuckoo_clock:stalking_chuckoo_clock, 20, 1, 1
23318, none, terralith:moonlight_valley, MONSTER, theboogeyman:boogeyman_hallucination, 10, 1, 1
23319, none, terralith:moonlight_valley, MONSTER, the_sculpture:mexican_sculpture, 10, 1, 1
23320, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_shadow, 10, 1, 1
23321, none, terralith:moonlight_valley, MONSTER, the_anomaly:anomaly_trap, 80, 1, 1
23322, none, terralith:moonlight_valley, MONSTER, midnightlurker:midnight_lurker_shadow_eyes, 10, 1, 1
23323, none, terralith:moonlight_valley, MONSTER, builder_bear:scp_1048_c, 10, 1, 1
23324, none, terralith:moonlight_valley, CREATURE, minecraft:sheep, 12, 8, 8
23325, none, terralith:moonlight_valley, CREATURE, minecraft:pig, 10, 8, 8
23326, none, terralith:moonlight_valley, CREATURE, minecraft:chicken, 10, 8, 8
23327, none, terralith:moonlight_valley, CREATURE, minecraft:cow, 10, 8, 8
23328, none, terralith:moonlight_valley, CREATURE, minecraft:rabbit, 10, 2, 3
23329, none, terralith:moonlight_valley, CREATURE, midnightlurker:shape_shifter_cow, 10, 1, 1
23330, none, terralith:moonlight_valley, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
23331, none, terralith:moonlight_valley, CREATURE, alexsmobs:hummingbird, 19, 7, 7
23332, none, terralith:moonlight_valley, CREATURE, alexsmobs:raccoon, 10, 2, 4
23333, none, terralith:moonlight_valley, CREATURE, alexsmobs:crow, 10, 3, 5
23334, none, terralith:moonlight_valley, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
23335, none, terralith:moonlight_valley, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
23336, none, terralith:moonlight_valley, CREATURE, alexsmobs:skunk, 10, 1, 2
23337, none, terralith:moonlight_valley, CREATURE, alexsmobs:blue_jay, 16, 2, 4
23338, none, terralith:moonlight_valley, CREATURE, midnightlurker:shapeshifter_pig, 10, 1, 1
23339, none, terralith:moonlight_valley, AMBIENT, minecraft:bat, 10, 8, 8
23340, none, terralith:moonlight_valley, AMBIENT, midnightlurker:invisible_footsteps, 10, 1, 1
23341, none, terralith:moonlight_valley, AMBIENT, midnightlurker:invisible_animal_killer, 10, 1, 1
23342, none, terralith:moonlight_valley, AMBIENT, midnightlurker:invisible_lurker_footsteps, 10, 1, 1
23343, none, terralith:moonlight_valley, AMBIENT, alexsmobs:fly, 10, 2, 3
23344, none, terralith:moonlight_valley, AMBIENT, alexsmobs:cockroach, 10, 5, 5
23345, none, terralith:moonlight_valley, AMBIENT, midnightlurker:void_gateway, 10, 1, 1
23346, none, terralith:moonlight_valley, AMBIENT, midnightlurker:midnight_lurker_shapeshifter, 10, 1, 1
23347, none, terralith:moonlight_valley, AMBIENT, midnightlurker:void_hands, 10, 1, 1
23348, none, terralith:moonlight_valley, AMBIENT, midnightlurker:invisible_shadow, 10, 1, 1
23349, none, terralith:moonlight_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
23350, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
23351, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
23352, none, terralith:moonlight_valley, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
23353, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
23354, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
23355, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
23356, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
23357, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
23358, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
23359, none, terralith:moonlight_valley, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
23360, none, terralith:skylands_autumn, MONSTER, minecraft:spider, 80, 4, 4
23361, none, terralith:skylands_autumn, MONSTER, minecraft:zombie, 80, 4, 4
23362, none, terralith:skylands_autumn, MONSTER, minecraft:zombie_villager, 10, 1, 1
23363, none, terralith:skylands_autumn, MONSTER, minecraft:skeleton, 80, 4, 4
23364, none, terralith:skylands_autumn, MONSTER, minecraft:creeper, 80, 4, 4
23365, none, terralith:skylands_autumn, MONSTER, minecraft:slime, 80, 4, 4
23366, none, terralith:skylands_autumn, MONSTER, minecraft:enderman, 5, 1, 4
23367, none, terralith:skylands_autumn, MONSTER, minecraft:witch, 5, 1, 1
23368, none, terralith:skylands_autumn, MONSTER, minecraft:drowned, 10, 1, 1
23369, none, terralith:skylands_autumn, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
23370, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnightlurker_ne, 10, 1, 1
23371, none, terralith:skylands_autumn, MONSTER, theticklemonste:tickle_monster, 10, 1, 1
23372, none, terralith:skylands_autumn, MONSTER, the_anomaly:ent_attack_animal, 20, 4, 4
23373, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_watcher, 15, 1, 1
23374, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_unprovoked, 15, 1, 1
23375, none, terralith:skylands_autumn, MONSTER, blanketghost:blanket_ghost, 10, 1, 1
23376, none, terralith:skylands_autumn, MONSTER, midnightlurker:invisible_cave_sounds, 10, 1, 1
23377, none, terralith:skylands_autumn, MONSTER, burning_man:burning_man, 10, 1, 1
23378, none, terralith:skylands_autumn, MONSTER, thepossessivemask:the_possessive_mask_host, 10, 1, 1
23379, none, terralith:skylands_autumn, MONSTER, boh:michael_davies, 20, 4, 4
23380, none, terralith:skylands_autumn, MONSTER, midnightlurker:spookyambienceentity, 10, 1, 1
23381, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_seen_angressive, 10, 1, 1
23382, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_escape, 80, 1, 1
23383, none, terralith:skylands_autumn, MONSTER, the_cuckoo_clock:chuckoo_clock, 10, 1, 1
23384, none, terralith:skylands_autumn, MONSTER, humans_refuted:humans_refuted, 10, 1, 4
23385, none, terralith:skylands_autumn, MONSTER, alexsmobs:centipede_head, 10, 1, 1
23386, none, terralith:skylands_autumn, MONSTER, alexsmobs:farseer, 30, 1, 1
23387, none, terralith:skylands_autumn, MONSTER, alexsmobs:murmur, 10, 1, 1
23388, none, terralith:skylands_autumn, MONSTER, theboogeyman:stalking_boogeyman, 10, 1, 1
23389, none, terralith:skylands_autumn, MONSTER, hardtodestroyreptile:the_hard_to_destroy_reptile, 10, 1, 1
23390, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_creep, 15, 1, 1
23391, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_backturned, 15, 1, 1
23392, none, terralith:skylands_autumn, MONSTER, midnightlurker:invisible_static, 10, 1, 1
23393, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_hider, 10, 1, 1
23394, none, terralith:skylands_autumn, MONSTER, tr_slender:slenderman, 25, 1, 1
23395, none, terralith:skylands_autumn, MONSTER, antlers:wendigo, 20, 1, 1
23396, none, terralith:skylands_autumn, MONSTER, sleep_killer:sleep_killer, 10, 1, 4
23397, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_shadow, 80, 1, 1
23398, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_stalking, 15, 1, 1
23399, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_invisible, 10, 1, 1
23400, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_stare, 15, 1, 1
23401, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_visitor_2, 80, 1, 1
23402, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_visitor, 80, 1, 1
23403, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_viewer, 80, 1, 1
23404, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_faker_watcher, 10, 1, 1
23405, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_phantom_head, 12, 1, 1
23406, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_faker, 10, 1, 1
23407, none, terralith:skylands_autumn, MONSTER, peripheral_jumper:peripheral_jumper, 10, 1, 1
23408, none, terralith:skylands_autumn, MONSTER, eyesinthedark:eyes_in_the_dark, 10, 1, 1
23409, none, terralith:skylands_autumn, MONSTER, red_sea_object:scp_093, 10, 1, 1
23410, none, terralith:skylands_autumn, MONSTER, builder_bear:scp_1048_b, 10, 1, 1
23411, none, terralith:skylands_autumn, MONSTER, eye_pods:eye_pod_spawn, 10, 1, 1
23412, none, terralith:skylands_autumn, MONSTER, the_sculpture:the_sculpture, 10, 1, 1
23413, none, terralith:skylands_autumn, MONSTER, shy_guy:shy_guy, 10, 1, 1
23414, none, terralith:skylands_autumn, MONSTER, builder_bear:builder_bear, 10, 1, 1
23415, none, terralith:skylands_autumn, MONSTER, builder_bear:scp_1048_a, 10, 1, 1
23416, none, terralith:skylands_autumn, MONSTER, erics_toy:erics_toy, 10, 1, 1
23417, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_runaway, 15, 1, 1
23418, none, terralith:skylands_autumn, MONSTER, theplaguedoctor:plague_doctor, 10, 1, 1
23419, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_shadow_stalker, 80, 1, 1
23420, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_faker_aggro, 10, 1, 1
23421, none, terralith:skylands_autumn, MONSTER, the_cuckoo_clock:stalking_chuckoo_clock, 20, 1, 1
23422, none, terralith:skylands_autumn, MONSTER, theboogeyman:boogeyman_hallucination, 10, 1, 1
23423, none, terralith:skylands_autumn, MONSTER, the_sculpture:mexican_sculpture, 10, 1, 1
23424, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_shadow, 10, 1, 1
23425, none, terralith:skylands_autumn, MONSTER, the_anomaly:anomaly_trap, 80, 1, 1
23426, none, terralith:skylands_autumn, MONSTER, midnightlurker:midnight_lurker_shadow_eyes, 10, 1, 1
23427, none, terralith:skylands_autumn, MONSTER, builder_bear:scp_1048_c, 10, 1, 1
23428, none, terralith:skylands_autumn, CREATURE, minecraft:sheep, 12, 4, 4
23429, none, terralith:skylands_autumn, CREATURE, minecraft:cow, 10, 4, 4
23430, none, terralith:skylands_autumn, CREATURE, minecraft:goat, 10, 2, 3
23431, none, terralith:skylands_autumn, CREATURE, minecraft:fox, 10, 2, 3
23432, none, terralith:skylands_autumn, CREATURE, midnightlurker:shape_shifter_cow, 10, 1, 1
23433, none, terralith:skylands_autumn, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
23434, none, terralith:skylands_autumn, CREATURE, alexsmobs:hummingbird, 19, 7, 7
23435, none, terralith:skylands_autumn, CREATURE, alexsmobs:sunbird, 10, 1, 1
23436, none, terralith:skylands_autumn, CREATURE, alexsmobs:raccoon, 10, 2, 4
23437, none, terralith:skylands_autumn, CREATURE, alexsmobs:crow, 10, 3, 5
23438, none, terralith:skylands_autumn, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
23439, none, terralith:skylands_autumn, CREATURE, alexsmobs:seagull, 21, 3, 6
23440, none, terralith:skylands_autumn, CREATURE, alexsmobs:banana_slug, 14, 2, 3
23441, none, terralith:skylands_autumn, CREATURE, alexsmobs:blue_jay, 16, 2, 4
23442, none, terralith:skylands_autumn, CREATURE, midnightlurker:shapeshifter_pig, 10, 1, 1
23443, none, terralith:skylands_autumn, AMBIENT, minecraft:bat, 10, 8, 8
23444, none, terralith:skylands_autumn, AMBIENT, midnightlurker:invisible_footsteps, 10, 1, 1
23445, none, terralith:skylands_autumn, AMBIENT, midnightlurker:invisible_animal_killer, 10, 1, 1
23446, none, terralith:skylands_autumn, AMBIENT, midnightlurker:invisible_lurker_footsteps, 10, 1, 1
23447, none, terralith:skylands_autumn, AMBIENT, alexsmobs:fly, 10, 2, 3
23448, none, terralith:skylands_autumn, AMBIENT, alexsmobs:cockroach, 10, 5, 5
23449, none, terralith:skylands_autumn, AMBIENT, midnightlurker:void_gateway, 10, 1, 1
23450, none, terralith:skylands_autumn, AMBIENT, midnightlurker:midnight_lurker_shapeshifter, 10, 1, 1
23451, none, terralith:skylands_autumn, AMBIENT, midnightlurker:void_hands, 10, 1, 1
23452, none, terralith:skylands_autumn, AMBIENT, midnightlurker:invisible_shadow, 10, 1, 1
23453, none, terralith:skylands_autumn, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
23454, none, terralith:skylands_autumn, WATER_CREATURE, minecraft:squid, 10, 1, 4
23455, none, terralith:skylands_autumn, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
23456, none, terralith:skylands_autumn, WATER_AMBIENT, minecraft:cod, 10, 3, 6
23457, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
23458, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
23459, none, terralith:skylands_autumn, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
23460, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
23461, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
23462, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
23463, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
23464, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
23465, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
23466, none, terralith:skylands_autumn, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
23467, plains, terralith:blooming_plateau, MONSTER, minecraft:spider, 80, 4, 4
23468, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie, 80, 4, 4
23469, plains, terralith:blooming_plateau, MONSTER, minecraft:zombie_villager, 10, 1, 1
23470, plains, terralith:blooming_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
23471, plains, terralith:blooming_plateau, MONSTER, minecraft:creeper, 80, 4, 4
23472, plains, terralith:blooming_plateau, MONSTER, minecraft:slime, 80, 4, 4
23473, plains, terralith:blooming_plateau, MONSTER, minecraft:enderman, 5, 1, 4
23474, plains, terralith:blooming_plateau, MONSTER, minecraft:witch, 5, 1, 1
23475, plains, terralith:blooming_plateau, MONSTER, starvingskeleton:starving_skeleton, 10, 1, 4
23476, plains, terralith:blooming_plateau, MONSTER, midnightlurker:midnightlurker_ne, 10, 1, 1
23477, plains, terralith:blooming_plateau, MONSTER, theticklemonste:tickle_monster, 10, 1, 1
23478, plains, terralith:blooming_plateau, MONSTER, the_anomaly:ent_attack_animal, 20, 4, 4
23479, plains, terralith:blooming_plateau, MONSTER, midnightlurker:midnight_lurker_watcher, 15, 1, 1
23480, plains, terralith:blooming_plateau, MONSTER, midnightlurker:midnight_lurker_unprovoked, 15, 1, 1
23481, plains, terralith:blooming_plateau, MONSTER, blanketghost:blanket_ghost, 10, 1, 1
23482, plains, terralith:blooming_plateau, MONSTER, midnightlurker:invisible_cave_sounds, 10, 1, 1
23483, plains, terralith:blooming_plateau, MONSTER, burning_man:burning_man, 10, 1, 1
23484, plains, terralith:blooming_plateau, MONSTER, thepossessivemask:the_possessive_mask_host, 10, 1, 1
